"","rating","strange","tgrep_id","workerid","Answer.time_in_minutes","slide_number_in_experiment","speaker_cond"
"3887","0.87"," false","97106:13",123,10.5986333333333,15,"exp05"
"3888","0.23"," false","94182:13",123,10.5986333333333,16,"exp05"
"3889","0.07"," false","control1",123,10.5986333333333,17,"exp05"
"3890","0.83"," false","103194:37",123,10.5986333333333,18,"exp05"
"3891","0.61"," false","3297:34",123,10.5986333333333,19,"exp05"
"3892","0.05"," false","control4",123,10.5986333333333,20,"exp05"
"3893","0.76"," false","161106:35",123,10.5986333333333,21,"exp05"
"3894","0.61"," false","38063:54",123,10.5986333333333,22,"exp05"
"3895","0.28"," false","55311:27",123,10.5986333333333,23,"exp05"
"3896","0.6"," false","4008:21",123,10.5986333333333,24,"exp05"
"3897","0.04"," false","137794:5",123,10.5986333333333,25,"exp05"
"3898","0.89"," false","44119:16",123,10.5986333333333,26,"exp05"
"3899","0.62"," false","159592:14",123,10.5986333333333,27,"exp05"
"3900","0.57"," false","131517:11",123,10.5986333333333,28,"exp05"
"3901","0"," false","control2",123,10.5986333333333,29,"exp05"
"3902","0.65"," false","67111:87",123,10.5986333333333,30,"exp05"
"3903","0.64"," false","47855:7",123,10.5986333333333,31,"exp05"
"3904","1"," true","example1",124,9.29268333333333,2,"exp05"
"3905","0"," true","example2",124,9.29268333333333,3,"exp05"
"3906","1"," false","example3",124,9.29268333333333,4,"exp05"
"3907","0.55"," not_sure","example4",124,9.29268333333333,5,"exp05"
"3908","0.68"," unclear","example5",124,9.29268333333333,6,"exp05"
"3909","0.26"," unclear","example5",124,9.29268333333333,6,"exp05"
"3910","1"," false","159233:9",124,9.29268333333333,8,"exp05"
"3911","0.56"," false","94182:13",124,9.29268333333333,9,"exp05"
"3912","0.57"," false","137794:5",124,9.29268333333333,10,"exp05"
"3913","0.58"," false","47855:7",124,9.29268333333333,11,"exp05"
"3914","1"," false","3297:34",124,9.29268333333333,12,"exp05"
"3915","0.51"," true","97106:13",124,9.29268333333333,13,"exp05"
"3916","1"," false","103194:37",124,9.29268333333333,14,"exp05"
"3917","0.7"," false","166799:28",124,9.29268333333333,15,"exp05"
"3918","0.73"," false","38063:54",124,9.29268333333333,16,"exp05"
"3919","0"," false","control2",124,9.29268333333333,17,"exp05"
"3920","0.69"," false","4008:21",124,9.29268333333333,18,"exp05"
"3921","0.68"," false","55311:27",124,9.29268333333333,19,"exp05"
"3922","0"," false","control1",124,9.29268333333333,20,"exp05"
"3923","0.68"," false","166762:101",124,9.29268333333333,21,"exp05"
"3924","0.91"," false","67111:87",124,9.29268333333333,22,"exp05"
"3925","0.92"," false","control3",124,9.29268333333333,23,"exp05"
"3926","0.76"," false","159592:14",124,9.29268333333333,24,"exp05"
"3927","0.74"," false","131517:11",124,9.29268333333333,25,"exp05"
"3928","0.76"," false","control4",124,9.29268333333333,26,"exp05"
"3929","0.79"," false","87190:11",124,9.29268333333333,27,"exp05"
"3930","0.67"," false","161106:35",124,9.29268333333333,28,"exp05"
"3931","0.71"," false","35085:21",124,9.29268333333333,29,"exp05"
"3932","0.68"," false","44119:16",124,9.29268333333333,30,"exp05"
"3933","0.66"," false","1177:17",124,9.29268333333333,31,"exp05"
"3934","0"," true","example1",125,7.11838333333333,2,"exp06"
"3935","1"," true","example1",125,7.11838333333333,2,"exp06"
"3936","0"," false","examplecheckbox2",125,7.11838333333333,3,"exp06"
"3937","0"," true","example2",125,7.11838333333333,3,"exp06"
"3938","1"," false","example3",125,7.11838333333333,4,"exp06"
"3939","1"," not_sure","example4",125,7.11838333333333,5,"exp06"
"3940","0"," unclear","example5",125,7.11838333333333,6,"exp06"
"3941","1"," false","39025:60",125,7.11838333333333,8,"exp06"
"3942","0"," false","control2",125,7.11838333333333,9,"exp06"
"3943","0.53"," false","31480:39",125,7.11838333333333,10,"exp06"
"3944","0.53"," false","99247:72",125,7.11838333333333,11,"exp06"
"3945","1"," false","125857:6",125,7.11838333333333,12,"exp06"
"3946","0.91"," false","80438:40",125,7.11838333333333,13,"exp06"
"3947","1"," false","control1",125,7.11838333333333,14,"exp06"
"3948","0.53"," true","165513:41",125,7.11838333333333,15,"exp06"
"3949","0.7"," true","72128:34",125,7.11838333333333,16,"exp06"
"3950","1"," false","126165:57",125,7.11838333333333,17,"exp06"
"3951","1"," false","162249:54",125,7.11838333333333,18,"exp06"
"3952","0.73"," true","96743:132",125,7.11838333333333,19,"exp06"
"3953","0.96"," false","61000:7",125,7.11838333333333,20,"exp06"
"3954","0.44"," false","control4",125,7.11838333333333,21,"exp06"
"3955","1"," false","5480:20",125,7.11838333333333,22,"exp06"
"3956","1"," false","27773:13",125,7.11838333333333,23,"exp06"
"3957","1"," false","control3",125,7.11838333333333,24,"exp06"
"3958","0.73"," false","15755:34",125,7.11838333333333,25,"exp06"
"3959","1"," false","39049:23",125,7.11838333333333,26,"exp06"
"3960","0.74"," true","9507:75",125,7.11838333333333,27,"exp06"
"3961","0.62"," false","78585:7",125,7.11838333333333,28,"exp06"
"3962","0.59"," false","153227:28",125,7.11838333333333,29,"exp06"
"3963","0.38"," false","108790:33",125,7.11838333333333,30,"exp06"
"3964","0.91"," false","121569:26",125,7.11838333333333,31,"exp06"
"3965","0"," false","examplecheckbox1",126,9.21176666666667,2,"exp06"
"3966","0"," false","examplecheckbox1",126,9.21176666666667,2,"exp06"
"3967","0"," not_sure","examplecheckbox1",126,9.21176666666667,2,"exp06"
"3968","1"," true","example1",126,9.21176666666667,2,"exp06"
"3969","1"," true","example2",126,9.21176666666667,3,"exp06"
"3970","0"," true","example2",126,9.21176666666667,3,"exp06"
"3971","1"," false","example3",126,9.21176666666667,4,"exp06"
"3972","1"," false","example4",126,9.21176666666667,5,"exp06"
"3973","1"," unclear","example5",126,9.21176666666667,6,"exp06"
"3974","0"," unclear","example5",126,9.21176666666667,6,"exp06"
"3975","1"," false","125857:6",126,9.21176666666667,8,"exp06"
"3976","1"," false","162249:54",126,9.21176666666667,9,"exp06"
"3977","0"," true","96743:132",126,9.21176666666667,10,"exp06"
"3978","1"," false","control2",126,9.21176666666667,11,"exp06"
"3979","1"," false","121569:26",126,9.21176666666667,12,"exp06"
"3980","0"," false","control4",126,9.21176666666667,13,"exp06"
"3981","0.46"," false","72128:34",126,9.21176666666667,14,"exp06"
"3982","1"," false","78585:7",126,9.21176666666667,15,"exp06"
"3983","1"," false","31480:39",126,9.21176666666667,16,"exp06"
"3984","0.55"," false","control3",126,9.21176666666667,17,"exp06"
"3985","0.67"," true","39025:60",126,9.21176666666667,18,"exp06"
"3986","1"," false","165513:41",126,9.21176666666667,19,"exp06"
"3987","0.94"," false","9507:75",126,9.21176666666667,20,"exp06"
"3988","0"," false","control1",126,9.21176666666667,21,"exp06"
"3989","1"," false","153227:28",126,9.21176666666667,22,"exp06"
"3990","1"," false","27773:13",126,9.21176666666667,23,"exp06"
"3991","1"," false","108790:33",126,9.21176666666667,24,"exp06"
"3992","0.54"," true","61000:7",126,9.21176666666667,25,"exp06"
"3993","1"," false","5480:20",126,9.21176666666667,26,"exp06"
"3994","1"," false","39049:23",126,9.21176666666667,27,"exp06"
"3995","0.5"," true","99247:72",126,9.21176666666667,28,"exp06"
"3996","1"," false","80438:40",126,9.21176666666667,29,"exp06"
"3997","0"," false","126165:57",126,9.21176666666667,30,"exp06"
"3998","0"," false","15755:34",126,9.21176666666667,31,"exp06"
"3999","0.99"," true","example1",127,3.67655,2,"exp06"
"4000","0.09"," true","example2",127,3.67655,3,"exp06"
"4001","0.99"," false","example3",127,3.67655,4,"exp06"
"4002","0.98"," false","example4",127,3.67655,5,"exp06"
"4003","0.09"," unclear","example5",127,3.67655,6,"exp06"
"4004","1"," false","165513:41",127,3.67655,8,"exp06"
"4005","0.08"," false","control2",127,3.67655,9,"exp06"
"4006","0.09"," false","control4",127,3.67655,10,"exp06"
"4007","0.98"," false","control1",127,3.67655,11,"exp06"
"4008","0.98"," false","39049:23",127,3.67655,12,"exp06"
"4009","0.99"," false","72128:34",127,3.67655,13,"exp06"
"4010","0.97"," false","61000:7",127,3.67655,14,"exp06"
"4011","0.98"," false","5480:20",127,3.67655,15,"exp06"
"4012","0.99"," false","78585:7",127,3.67655,16,"exp06"
"4013","0.99"," false","15755:34",127,3.67655,17,"exp06"
"4014","0.11"," false","80438:40",127,3.67655,18,"exp06"
"4015","0.8"," false","96743:132",127,3.67655,19,"exp06"
"4016","0.21"," false","99247:72",127,3.67655,20,"exp06"
"4017","0.96"," false","39025:60",127,3.67655,21,"exp06"
"4018","0.24"," false","153227:28",127,3.67655,22,"exp06"
"4019","0.73"," false","31480:39",127,3.67655,23,"exp06"
"4020","0.29"," false","control3",127,3.67655,24,"exp06"
"4021","0.25"," false","108790:33",127,3.67655,25,"exp06"
"4022","0.99"," false","125857:6",127,3.67655,26,"exp06"
"4023","0.99"," false","27773:13",127,3.67655,27,"exp06"
"4024","0.98"," false","121569:26",127,3.67655,28,"exp06"
"4025","0.11"," false","162249:54",127,3.67655,29,"exp06"
"4026","0.14"," false","9507:75",127,3.67655,30,"exp06"
"4027","0.95"," false","126165:57",127,3.67655,31,"exp06"
"4028","0.92"," true","example1",128,4.81315,2,"exp06"
"4029","0"," true","example2",128,4.81315,3,"exp06"
"4030","0.97"," false","example3",128,4.81315,4,"exp06"
"4031","0.92"," false","example4",128,4.81315,5,"exp06"
"4032","0.97"," true","example5",128,4.81315,6,"exp06"
"4033","0.04"," true","example5",128,4.81315,6,"exp06"
"4034","0.74"," false","39049:23",128,4.81315,8,"exp06"
"4035","0.78"," false","78585:7",128,4.81315,9,"exp06"
"4036","0.82"," false","9507:75",128,4.81315,10,"exp06"
"4037","0.27"," false","31480:39",128,4.81315,11,"exp06"
"4038","0.63"," false","96743:132",128,4.81315,12,"exp06"
"4039","0.28"," false","39025:60",128,4.81315,13,"exp06"
"4040","0.53"," false","control3",128,4.81315,14,"exp06"
"4041","0.72"," false","125857:6",128,4.81315,15,"exp06"
"4042","0.27"," false","control2",128,4.81315,16,"exp06"
"4043","0.84"," false","27773:13",128,4.81315,17,"exp06"
"4044","0.78"," false","80438:40",128,4.81315,18,"exp06"
"4045","0.29"," false","5480:20",128,4.81315,19,"exp06"
"4046","0.58"," false","126165:57",128,4.81315,20,"exp06"
"4047","0.41"," false","15755:34",128,4.81315,21,"exp06"
"4048","0.75"," false","121569:26",128,4.81315,22,"exp06"
"4049","0.44"," false","153227:28",128,4.81315,23,"exp06"
"4050","0.8"," false","72128:34",128,4.81315,24,"exp06"
"4051","0.31"," false","control4",128,4.81315,25,"exp06"
"4052","0.67"," false","control1",128,4.81315,26,"exp06"
"4053","0.8"," false","108790:33",128,4.81315,27,"exp06"
"4054","0.42"," false","165513:41",128,4.81315,28,"exp06"
"4055","0.84"," false","162249:54",128,4.81315,29,"exp06"
"4056","0.46"," false","99247:72",128,4.81315,30,"exp06"
"4057","0.82"," false","61000:7",128,4.81315,31,"exp06"
"4058","1"," true","example1",129,7.13695,2,"exp06"
"4059","0"," not_sure","examplecheckbox2",129,7.13695,3,"exp06"
"4060","0.24"," true","example2",129,7.13695,3,"exp06"
"4061","1"," false","example3",129,7.13695,4,"exp06"
"4062","1"," not_sure","example4",129,7.13695,5,"exp06"
"4063","0.33"," unclear","example5",129,7.13695,6,"exp06"
"4064","1"," false","39049:23",129,7.13695,8,"exp06"
"4065","0.2"," false","15755:34",129,7.13695,9,"exp06"
"4066","0.58"," false","31480:39",129,7.13695,10,"exp06"
"4067","0.45"," true","126165:57",129,7.13695,11,"exp06"
"4068","0.05"," false","control1",129,7.13695,12,"exp06"
"4069","0.65"," false","78585:7",129,7.13695,13,"exp06"
"4070","0.83"," false","27773:13",129,7.13695,14,"exp06"
"4071","0.41"," false","99247:72",129,7.13695,15,"exp06"
"4072","0.74"," false","165513:41",129,7.13695,16,"exp06"
"4073","1"," false","39025:60",129,7.13695,17,"exp06"
"4074","0.51"," false","153227:28",129,7.13695,18,"exp06"
"4075","0.5"," false","121569:26",129,7.13695,19,"exp06"
"4076","0.63"," false","80438:40",129,7.13695,20,"exp06"
"4077","0.76"," false","9507:75",129,7.13695,21,"exp06"
"4078","1"," false","61000:7",129,7.13695,22,"exp06"
"4079","0.81"," false","108790:33",129,7.13695,23,"exp06"
"4080","0.72"," false","125857:6",129,7.13695,24,"exp06"
"4081","1"," false","5480:20",129,7.13695,25,"exp06"
"4082","0.14"," false","control4",129,7.13695,26,"exp06"
"4083","0.74"," false","control3",129,7.13695,27,"exp06"
"4084","0.13"," false","162249:54",129,7.13695,28,"exp06"
"4085","0.18"," false","72128:34",129,7.13695,29,"exp06"
"4086","0"," false","control2",129,7.13695,30,"exp06"
"4087","1"," false","96743:132",129,7.13695,31,"exp06"
"4088","0.99"," true","example1",130,13.1801,2,"exp06"
"4089","0.01"," true","example2",130,13.1801,3,"exp06"
"4090","1"," false","example3",130,13.1801,4,"exp06"
"4091","1"," false","example4",130,13.1801,5,"exp06"
"4092","1"," false","example5",130,13.1801,6,"exp06"
"4093","0"," false","example5",130,13.1801,6,"exp06"
"4094","0.01"," false","121569:26",130,13.1801,8,"exp06"
"4095","1"," false","99247:72",130,13.1801,9,"exp06"
"4096","1"," false","39049:23",130,13.1801,10,"exp06"
"4097","1"," false","5480:20",130,13.1801,11,"exp06"
"4098","0.99"," true","78585:7",130,13.1801,12,"exp06"
"4099","1"," false","162249:54",130,13.1801,13,"exp06"
"4100","1"," false","9507:75",130,13.1801,14,"exp06"
"4101","1"," false","153227:28",130,13.1801,15,"exp06"
"4102","0.48"," false","control3",130,13.1801,16,"exp06"
"4103","0.03"," false","control4",130,13.1801,17,"exp06"
"4104","0.02"," false","125857:6",130,13.1801,18,"exp06"
"4105","0"," false","126165:57",130,13.1801,19,"exp06"
"4106","0.5"," false","control2",130,13.1801,20,"exp06"
"4107","0.98"," false","108790:33",130,13.1801,21,"exp06"
"4108","0.99"," false","39025:60",130,13.1801,22,"exp06"
"4109","0.02"," false","72128:34",130,13.1801,23,"exp06"
"4110","0.01"," false","27773:13",130,13.1801,24,"exp06"
"4111","0.01"," false","control1",130,13.1801,25,"exp06"
"4112","0.99"," false","61000:7",130,13.1801,26,"exp06"
"4113","0.81"," false","96743:132",130,13.1801,27,"exp06"
"4114","1"," false","15755:34",130,13.1801,28,"exp06"
"4115","0.99"," false","165513:41",130,13.1801,29,"exp06"
"4116","0.65"," false","31480:39",130,13.1801,30,"exp06"
"4117","0.03"," false","80438:40",130,13.1801,31,"exp06"
"4118","0.93"," true","example1",131,16.6298833333333,2,"exp06"
"4119","0"," true","example2",131,16.6298833333333,3,"exp06"
"4120","1"," false","example3",131,16.6298833333333,4,"exp06"
"4121","1"," not_sure","example4",131,16.6298833333333,5,"exp06"
"4122","0.14"," unclear","example5",131,16.6298833333333,6,"exp06"
"4123","0.69"," false","96743:132",131,16.6298833333333,8,"exp06"
"4124","0"," false","control2",131,16.6298833333333,9,"exp06"
"4125","0.12"," true","80438:40",131,16.6298833333333,10,"exp06"
"4126","0.3"," false","153227:28",131,16.6298833333333,11,"exp06"
"4127","0.08"," true","125857:6",131,16.6298833333333,12,"exp06"
"4128","0"," false","control4",131,16.6298833333333,13,"exp06"
"4129","1"," false","126165:57",131,16.6298833333333,14,"exp06"
"4130","0.35"," false","control3",131,16.6298833333333,15,"exp06"
"4131","0.7"," false","108790:33",131,16.6298833333333,16,"exp06"
"4132","0.89"," false","165513:41",131,16.6298833333333,17,"exp06"
"4133","0.88"," false","72128:34",131,16.6298833333333,18,"exp06"
"4134","0.24"," true","78585:7",131,16.6298833333333,19,"exp06"
"4135","0.97"," false","121569:26",131,16.6298833333333,20,"exp06"
"4136","0.97"," true","5480:20",131,16.6298833333333,21,"exp06"
"4137","0.25"," false","31480:39",131,16.6298833333333,22,"exp06"
"4138","0.19"," false","61000:7",131,16.6298833333333,23,"exp06"
"4139","0.95"," false","39049:23",131,16.6298833333333,24,"exp06"
"4140","0.09"," false","9507:75",131,16.6298833333333,25,"exp06"
"4141","0.06"," false","99247:72",131,16.6298833333333,26,"exp06"
"4142","0.36"," true","162249:54",131,16.6298833333333,27,"exp06"
"4143","0.98"," false","27773:13",131,16.6298833333333,28,"exp06"
"4144","0.95"," false","39025:60",131,16.6298833333333,29,"exp06"
"4145","0.69"," false","control1",131,16.6298833333333,30,"exp06"
"4146","0.2"," true","15755:34",131,16.6298833333333,31,"exp06"
"4147","1"," true","example1",132,26.30735,2,"exp06"
"4148","0.06"," true","example2",132,26.30735,3,"exp06"
"4149","1"," false","example3",132,26.30735,4,"exp06"
"4150","0.98"," false","example4",132,26.30735,5,"exp06"
"4151","0.25"," unclear","example5",132,26.30735,6,"exp06"
"4152","0.97"," false","39025:60",132,26.30735,8,"exp06"
"4153","0.32"," false","153227:28",132,26.30735,9,"exp06"
"4154","0.98"," false","39049:23",132,26.30735,10,"exp06"
"4155","0.97"," false","108790:33",132,26.30735,11,"exp06"
"4156","0.27"," false","125857:6",132,26.30735,12,"exp06"
"4157","0.46"," true","31480:39",132,26.30735,13,"exp06"
"4158","1"," false","126165:57",132,26.30735,14,"exp06"
"4159","0.99"," false","96743:132",132,26.30735,15,"exp06"
"4160","0.99"," false","9507:75",132,26.30735,16,"exp06"
"4161","1"," false","165513:41",132,26.30735,17,"exp06"
"4162","1"," false","72128:34",132,26.30735,18,"exp06"
"4163","0.04"," false","162249:54",132,26.30735,19,"exp06"
"4164","0.98"," false","control1",132,26.30735,20,"exp06"
"4165","1"," false","5480:20",132,26.30735,21,"exp06"
"4166","1"," false","61000:7",132,26.30735,22,"exp06"
"4167","1"," false","80438:40",132,26.30735,23,"exp06"
"4168","0.14"," false","15755:34",132,26.30735,24,"exp06"
"4169","0.97"," false","121569:26",132,26.30735,25,"exp06"
"4170","0"," false","control4",132,26.30735,26,"exp06"
"4171","1"," false","control3",132,26.30735,27,"exp06"
"4172","1"," false","27773:13",132,26.30735,28,"exp06"
"4173","1"," false","99247:72",132,26.30735,29,"exp06"
"4174","0"," false","control2",132,26.30735,30,"exp06"
"4175","0.38"," false","78585:7",132,26.30735,31,"exp06"
"4176","0.98"," true","example1",133,11.0051666666667,2,"exp06"
"4177","0"," not_sure","examplecheckbox2",133,11.0051666666667,3,"exp06"
"4178","1"," true","example2",133,11.0051666666667,3,"exp06"
"4179","0.01"," true","example2",133,11.0051666666667,3,"exp06"
"4180","0.98"," false","example3",133,11.0051666666667,4,"exp06"
